datecollected,siteid,sampleid,basisofrecord,minimumdepthinmeters,maximumdepthinmeters,taxaname,taxanameid,samplingeffort,parameter,parameter_value,parameter_standardunit
2018-10-01,PV_GAL_OLABEAGA,PV_GAL_OLABEAGA_20181001,HumanObservation,4.5,9.4,Palaemon sp.,107032,"Three hauls, 2.5 m wide beam trawl, net of 40 mm mesh size and 14 mm mesh size cod end; towed 10 min at 1.5 knots",Abundance,75.0,Ind
2018-10-01,PV_GAL_OLABEAGA,PV_GAL_OLABEAGA_20181001,HumanObservation,4.5,9.4,Crangon crangon,107552,"Three hauls, 2.5 m wide beam trawl, net of 40 mm mesh size and 14 mm mesh size cod end; towed 10 min at 1.5 knots",Abundance,312.0,Ind
2018-10-01,PV_GAL_OLABEAGA,PV_GAL_OLABEAGA_20181001,HumanObservation,4.5,9.4,pisidia longicornis,107188,"Three hauls, 2.5 m wide beam trawl, net of 40 mm mesh size and 14 mm mesh size cod end; towed 10 min at 1.5 knots",Abundance,5.0,Ind
2018-10-01,PV_GAL_OLABEAGA,PV_GAL_OLABEAGA_20181001,HumanObservation,4.5,9.4,Macropodia rostrata,107345,"Three hauls, 2.5 m wide beam trawl, net of 40 mm mesh size and 14 mm mesh size cod end; towed 10 min at 1.5 knots",Abundance,5.0,Ind
2018-10-01,PV_GAL_OLABEAGA,PV_GAL_OLABEAGA_20181001,HumanObservation,4.5,9.4,Macropodia linaresi,107341,"Three hauls, 2.5 m wide beam trawl, net of 40 mm mesh size and 14 mm mesh size cod end; towed 10 min at 1.5 knots",Abundance,3.0,Ind
2018-10-01,PV_GAL_OLABEAGA,PV_GAL_OLABEAGA_20181001,HumanObservation,4.5,9.4,Carcinus maenas,107381,"Three hauls, 2.5 m wide beam trawl, net of 40 mm mesh size and 14 mm mesh size cod end; towed 10 min at 1.5 knots",Abundance,39.0,Ind
2018-10-01,PV_GAL_OLABEAGA,PV_GAL_OLABEAGA_20181001,HumanObservation,4.5,9.4,Hemigrapsus takanoi,389288,"Three hauls, 2.5 m wide beam trawl, net of 40 mm mesh size and 14 mm mesh size cod end; towed 10 min at 1.5 knots",Abundance,3.0,Ind
2018-10-01,PV_GAL_OLABEAGA,PV_GAL_OLABEAGA_20181001,HumanObservation,4.5,9.4,Liocarcinus navigator,107392,"Three hauls, 2.5 m wide beam trawl, net of 40 mm mesh size and 14 mm mesh size cod end; towed 10 min at 1.5 knots",Abundance,62.0,Ind
2018-10-01,PV_GAL_OLABEAGA,PV_GAL_OLABEAGA_20181001,HumanObservation,4.5,9.4,Alosa alosa,126413,"Three hauls, 2.5 m wide beam trawl, net of 40 mm mesh size and 14 mm mesh size cod end; towed 10 min at 1.5 knots",Abundance,3.0,Ind
2018-10-01,PV_GAL_OLABEAGA,PV_GAL_OLABEAGA_20181001,HumanObservation,4.5,9.4,Anguilla anguilla,126281,"Three hauls, 2.5 m wide beam trawl, net of 40 mm mesh size and 14 mm mesh size cod end; towed 10 min at 1.5 knots",Abundance,4.0,Ind
2018-10-01,PV_GAL_OLABEAGA,PV_GAL_OLABEAGA_20181001,HumanObservation,4.5,9.4,Atherina presbyter,272030,"Three hauls, 2.5 m wide beam trawl, net of 40 mm mesh size and 14 mm mesh size cod end; towed 10 min at 1.5 knots",Abundance,47.0,Ind
2018-10-01,PV_GAL_OLABEAGA,PV_GAL_OLABEAGA_20181001,HumanObservation,4.5,9.4,Syngnathus acus,127387,"Three hauls, 2.5 m wide beam trawl, net of 40 mm mesh size and 14 mm mesh size cod end; towed 10 min at 1.5 knots",Abundance,2.0,Ind
2018-10-01,PV_GAL_OLABEAGA,PV_GAL_OLABEAGA_20181001,HumanObservation,4.5,9.4,Diplodus annularis,127049,"Three hauls, 2.5 m wide beam trawl, net of 40 mm mesh size and 14 mm mesh size cod end; towed 10 min at 1.5 knots",Abundance,2.0,Ind
2018-10-01,PV_GAL_OLABEAGA,PV_GAL_OLABEAGA_20181001,HumanObservation,4.5,9.4,Spondyliosoma cantharus,127066,"Three hauls, 2.5 m wide beam trawl, net of 40 mm mesh size and 14 mm mesh size cod end; towed 10 min at 1.5 knots",Abundance,1.0,Ind
2018-10-01,PV_GAL_OLABEAGA,PV_GAL_OLABEAGA_20181001,HumanObservation,4.5,9.4,Lithognathus mormyrus,127055,"Three hauls, 2.5 m wide beam trawl, net of 40 mm mesh size and 14 mm mesh size cod end; towed 10 min at 1.5 knots",Abundance,2.0,Ind
2018-10-01,PV_GAL_OLABEAGA,PV_GAL_OLABEAGA_20181001,HumanObservation,4.5,9.4,Umbrina cirrosa,127012,"Three hauls, 2.5 m wide beam trawl, net of 40 mm mesh size and 14 mm mesh size cod end; towed 10 min at 1.5 knots",Abundance,2.0,Ind
2018-10-01,PV_GAL_OLABEAGA,PV_GAL_OLABEAGA_20181001,HumanObservation,4.5,9.4,Dicentrarchus labrax,126975,"Three hauls, 2.5 m wide beam trawl, net of 40 mm mesh size and 14 mm mesh size cod end; towed 10 min at 1.5 knots",Abundance,1.0,Ind
2018-10-01,PV_GAL_OLABEAGA,PV_GAL_OLABEAGA_20181001,HumanObservation,4.5,9.4,Gobius niger,126892,"Three hauls, 2.5 m wide beam trawl, net of 40 mm mesh size and 14 mm mesh size cod end; towed 10 min at 1.5 knots",Abundance,158.0,Ind
2018-10-01,PV_GAL_OLABEAGA,PV_GAL_OLABEAGA_20181001,HumanObservation,4.5,9.4,Pomatoschistus sp.,125999,"Three hauls, 2.5 m wide beam trawl, net of 40 mm mesh size and 14 mm mesh size cod end; towed 10 min at 1.5 knots",Abundance,275.0,Ind
2018-10-01,PV_GAL_OLABEAGA,PV_GAL_OLABEAGA_20181001,HumanObservation,4.5,9.4,Platichthys flesus,127141,"Three hauls, 2.5 m wide beam trawl, net of 40 mm mesh size and 14 mm mesh size cod end; towed 10 min at 1.5 knots",Abundance,5.0,Ind
2018-10-01,PV_GAL_OLABEAGA,PV_GAL_OLABEAGA_20181001,HumanObservation,4.5,9.4,Pleuronectes platessa,127143,"Three hauls, 2.5 m wide beam trawl, net of 40 mm mesh size and 14 mm mesh size cod end; towed 10 min at 1.5 knots",Abundance,2.0,Ind
2018-10-01,PV_GAL_OLABEAGA,PV_GAL_OLABEAGA_20181001,HumanObservation,4.5,9.4,Solea solea,127160,"Three hauls, 2.5 m wide beam trawl, net of 40 mm mesh size and 14 mm mesh size cod end; towed 10 min at 1.5 knots",Abundance,101.0,Ind
2018-10-01,PV_GAL_OLABEAGA,PV_GAL_OLABEAGA_20181001,HumanObservation,4.5,9.4,Solea senegalensis,127159,"Three hauls, 2.5 m wide beam trawl, net of 40 mm mesh size and 14 mm mesh size cod end; towed 10 min at 1.5 knots",Abundance,24.0,Ind
2018-10-01,PV_GAL_OLABEAGA,PV_GAL_OLABEAGA_20181001,HumanObservation,4.5,9.4,Dicologlossa cuneata,127154,"Three hauls, 2.5 m wide beam trawl, net of 40 mm mesh size and 14 mm mesh size cod end; towed 10 min at 1.5 knots",Abundance,6.0,Ind
2018-10-01,PV_GAL_RONTEGI,PV_GAL_RONTEGI_20181001,HumanObservation,0.0,10.0,Palaemon sp.,107032,"Three hauls, 2.5 m wide beam trawl, net of 40 mm mesh size and 14 mm mesh size cod end; towed 10 min at 1.5 knots",Abundance,35.0,Ind
2018-10-01,PV_GAL_RONTEGI,PV_GAL_RONTEGI_20181001,HumanObservation,0.0,10.0,crangon crangon,107552,"Three hauls, 2.5 m wide beam trawl, net of 40 mm mesh size and 14 mm mesh size cod end; towed 10 min at 1.5 knots",Abundance,8.0,Ind
2018-10-01,PV_GAL_RONTEGI,PV_GAL_RONTEGI_20181001,HumanObservation,0.0,10.0,Pisidia longicornis,107188,"Three hauls, 2.5 m wide beam trawl, net of 40 mm mesh size and 14 mm mesh size cod end; towed 10 min at 1.5 knots",Abundance,1.0,Ind
2018-10-01,PV_GAL_RONTEGI,PV_GAL_RONTEGI_20181001,HumanObservation,0.0,10.0,Macropodia rostrata,107345,"Three hauls, 2.5 m wide beam trawl, net of 40 mm mesh size and 14 mm mesh size cod end; towed 10 min at 1.5 knots",Abundance,5.0,Ind
2018-10-01,PV_GAL_RONTEGI,PV_GAL_RONTEGI_20181001,HumanObservation,0.0,10.0,Macropodia linaresi,107341,"Three hauls, 2.5 m wide beam trawl, net of 40 mm mesh size and 14 mm mesh size cod end; towed 10 min at 1.5 knots",Abundance,1.0,Ind
2018-10-01,PV_GAL_RONTEGI,PV_GAL_RONTEGI_20181001,HumanObservation,0.0,10.0,Carcinus maenas,107381,"Three hauls, 2.5 m wide beam trawl, net of 40 mm mesh size and 14 mm mesh size cod end; towed 10 min at 1.5 knots",Abundance,24.0,Ind
2018-10-01,PV_GAL_RONTEGI,PV_GAL_RONTEGI_20181001,HumanObservation,0.0,10.0,Pilumnus hirtellus,107418,"Three hauls, 2.5 m wide beam trawl, net of 40 mm mesh size and 14 mm mesh size cod end; towed 10 min at 1.5 knots",Abundance,1.0,Ind
2018-10-01,PV_GAL_RONTEGI,PV_GAL_RONTEGI_20181001,HumanObservation,0.0,10.0,Hemigrapsus takanoi,389288,"Three hauls, 2.5 m wide beam trawl, net of 40 mm mesh size and 14 mm mesh size cod end; towed 10 min at 1.5 knots",Abundance,11.0,Ind
2018-10-01,PV_GAL_RONTEGI,PV_GAL_RONTEGI_20181001,HumanObservation,0.0,10.0,Liocarcinus navigator,107392,"Three hauls, 2.5 m wide beam trawl, net of 40 mm mesh size and 14 mm mesh size cod end; towed 10 min at 1.5 knots",Abundance,13.0,Ind
2018-10-01,PV_GAL_RONTEGI,PV_GAL_RONTEGI_20181001,HumanObservation,0.0,10.0,Atherina presbyter,272030,"Three hauls, 2.5 m wide beam trawl, net of 40 mm mesh size and 14 mm mesh size cod end; towed 10 min at 1.5 knots",Abundance,10.0,Ind
2018-10-01,PV_GAL_RONTEGI,PV_GAL_RONTEGI_20181001,HumanObservation,0.0,10.0,Syngnathus acus,127387,"Three hauls, 2.5 m wide beam trawl, net of 40 mm mesh size and 14 mm mesh size cod end; towed 10 min at 1.5 knots",Abundance,2.0,Ind
2018-10-01,PV_GAL_RONTEGI,PV_GAL_RONTEGI_20181001,HumanObservation,0.0,10.0,Diplodus annularis,127049,"Three hauls, 2.5 m wide beam trawl, net of 40 mm mesh size and 14 mm mesh size cod end; towed 10 min at 1.5 knots",Abundance,9.0,Ind
2018-10-01,PV_GAL_RONTEGI,PV_GAL_RONTEGI_20181001,HumanObservation,0.0,10.0,Diplodus cervinus,127051,"Three hauls, 2.5 m wide beam trawl, net of 40 mm mesh size and 14 mm mesh size cod end; towed 10 min at 1.5 knots",Abundance,1.0,Ind
2018-10-01,PV_GAL_RONTEGI,PV_GAL_RONTEGI_20181001,HumanObservation,0.0,10.0,Spondyliosoma cantharus,127066,"Three hauls, 2.5 m wide beam trawl, net of 40 mm mesh size and 14 mm mesh size cod end; towed 10 min at 1.5 knots",Abundance,1.0,Ind
2018-10-01,PV_GAL_RONTEGI,PV_GAL_RONTEGI_20181001,HumanObservation,0.0,10.0,Umbrina cirrosa,127012,"Three hauls, 2.5 m wide beam trawl, net of 40 mm mesh size and 14 mm mesh size cod end; towed 10 min at 1.5 knots",Abundance,3.0,Ind
2018-10-01,PV_GAL_RONTEGI,PV_GAL_RONTEGI_20181001,HumanObservation,0.0,10.0,Gobius niger,126892,"Three hauls, 2.5 m wide beam trawl, net of 40 mm mesh size and 14 mm mesh size cod end; towed 10 min at 1.5 knots",Abundance,5.0,Ind
2018-10-01,PV_GAL_RONTEGI,PV_GAL_RONTEGI_20181001,HumanObservation,0.0,10.0,Pomatoschistus sp.,125999,"Three hauls, 2.5 m wide beam trawl, net of 40 mm mesh size and 14 mm mesh size cod end; towed 10 min at 1.5 knots",Abundance,52.0,Ind
2018-10-01,PV_GAL_RONTEGI,PV_GAL_RONTEGI_20181001,HumanObservation,0.0,10.0,Solea solea,127160,"Three hauls, 2.5 m wide beam trawl, net of 40 mm mesh size and 14 mm mesh size cod end; towed 10 min at 1.5 knots",Abundance,27.0,Ind
2018-10-01,PV_GAL_RONTEGI,PV_GAL_RONTEGI_20181001,HumanObservation,0.0,10.0,Solea senegalensis,127159,"Three hauls, 2.5 m wide beam trawl, net of 40 mm mesh size and 14 mm mesh size cod end; towed 10 min at 1.5 knots",Abundance,6.0,Ind
2018-10-01,PV_GAL_RONTEGI,PV_GAL_RONTEGI_20181001,HumanObservation,0.0,10.0,Buglossidium luteum,127153,"Three hauls, 2.5 m wide beam trawl, net of 40 mm mesh size and 14 mm mesh size cod end; towed 10 min at 1.5 knots",Abundance,1.0,Ind
2018-10-01,PV_GAL_RONTEGI,PV_GAL_RONTEGI_20181001,HumanObservation,0.0,10.0,Dicologlossa cuneata,127154,"Three hauls, 2.5 m wide beam trawl, net of 40 mm mesh size and 14 mm mesh size cod end; towed 10 min at 1.5 knots",Abundance,3.0,Ind
2019-10-08,PV_GAL_LAMIAKO,PV_GAL_LAMIAKO_20191008,HumanObservation,0.0,12.0,Pisidia longicornis,107188,"Three hauls, 2.5 m wide beam trawl, net of 40 mm mesh size and 14 mm mesh size cod end; towed 10 min at 1.5 knots",Abundance,49.0,Ind
2019-10-08,PV_GAL_LAMIAKO,PV_GAL_LAMIAKO_20191008,HumanObservation,0.0,12.0,Macropodia linaresi,107341,"Three hauls, 2.5 m wide beam trawl, net of 40 mm mesh size and 14 mm mesh size cod end; towed 10 min at 1.5 knots",Abundance,9.0,Ind
2019-10-08,PV_GAL_LAMIAKO,PV_GAL_LAMIAKO_20191008,HumanObservation,0.0,12.0,Carcinus maenas,107381,"Three hauls, 2.5 m wide beam trawl, net of 40 mm mesh size and 14 mm mesh size cod end; towed 10 min at 1.5 knots",Abundance,7.0,Ind
2019-10-08,PV_GAL_LAMIAKO,PV_GAL_LAMIAKO_20191008,HumanObservation,0.0,12.0,Pilumnus hirtellus,107418,"Three hauls, 2.5 m wide beam trawl, net of 40 mm mesh size and 14 mm mesh size cod end; towed 10 min at 1.5 knots",Abundance,4.0,Ind
2019-10-08,PV_GAL_LAMIAKO,PV_GAL_LAMIAKO_20191008,HumanObservation,0.0,12.0,Hemigrapsus takanoi,389288,"Three hauls, 2.5 m wide beam trawl, net of 40 mm mesh size and 14 mm mesh size cod end; towed 10 min at 1.5 knots",Abundance,5.0,Ind
2019-10-08,PV_GAL_LAMIAKO,PV_GAL_LAMIAKO_20191008,HumanObservation,0.0,12.0,Liocarcinus navigator,107392,"Three hauls, 2.5 m wide beam trawl, net of 40 mm mesh size and 14 mm mesh size cod end; towed 10 min at 1.5 knots",Abundance,18.0,Ind
2019-10-08,PV_GAL_LAMIAKO,PV_GAL_LAMIAKO_20191008,HumanObservation,0.0,12.0,Mullus surmuletus,126986,"Three hauls, 2.5 m wide beam trawl, net of 40 mm mesh size and 14 mm mesh size cod end; towed 10 min at 1.5 knots",Abundance,1.0,Ind
2019-10-08,PV_GAL_LAMIAKO,PV_GAL_LAMIAKO_20191008,HumanObservation,0.0,12.0,Callionymus maculatus,126793,"Three hauls, 2.5 m wide beam trawl, net of 40 mm mesh size and 14 mm mesh size cod end; towed 10 min at 1.5 knots",Abundance,2.0,Ind
2019-10-08,PV_GAL_LAMIAKO,PV_GAL_LAMIAKO_20191008,HumanObservation,0.0,12.0,Gobius niger,126892,"Three hauls, 2.5 m wide beam trawl, net of 40 mm mesh size and 14 mm mesh size cod end; towed 10 min at 1.5 knots",Abundance,18.0,Ind
2019-10-08,PV_GAL_LAMIAKO,PV_GAL_LAMIAKO_20191008,HumanObservation,0.0,12.0,Pomatoschistus sp.,125999,"Three hauls, 2.5 m wide beam trawl, net of 40 mm mesh size and 14 mm mesh size cod end; towed 10 min at 1.5 knots",Abundance,8.0,Ind
2019-10-08,PV_GAL_LAMIAKO,PV_GAL_LAMIAKO_20191008,HumanObservation,0.0,12.0,Solea solea,127160,"Three hauls, 2.5 m wide beam trawl, net of 40 mm mesh size and 14 mm mesh size cod end; towed 10 min at 1.5 knots",Abundance,10.0,Ind
2019-10-08,PV_GAL_LAMIAKO,PV_GAL_LAMIAKO_20191008,HumanObservation,0.0,12.0,Solea senegalensis,127159,"Three hauls, 2.5 m wide beam trawl, net of 40 mm mesh size and 14 mm mesh size cod end; towed 10 min at 1.5 knots",Abundance,1.0,Ind
2019-10-08,PV_GAL_LAMIAKO,PV_GAL_LAMIAKO_20191008,HumanObservation,0.0,12.0,Buglossidium luteum,127153,"Three hauls, 2.5 m wide beam trawl, net of 40 mm mesh size and 14 mm mesh size cod end; towed 10 min at 1.5 knots",Abundance,2.0,Ind
2019-10-08,PV_GAL_OLABEAGA,PV_GAL_OLABEAGA_20191008,HumanObservation,4.5,9.4,Palaemon sp.,107032,"Three hauls, 2.5 m wide beam trawl, net of 40 mm mesh size and 14 mm mesh size cod end; towed 10 min at 1.5 knots",Abundance,2.0,Ind
2019-10-08,PV_GAL_OLABEAGA,PV_GAL_OLABEAGA_20191008,HumanObservation,4.5,9.4,Crangon crangon,107552,"Three hauls, 2.5 m wide beam trawl, net of 40 mm mesh size and 14 mm mesh size cod end; towed 10 min at 1.5 knots",Abundance,133.0,Ind
2019-10-08,PV_GAL_OLABEAGA,PV_GAL_OLABEAGA_20191008,HumanObservation,4.5,9.4,Macropodia linaresi,107341,"Three hauls, 2.5 m wide beam trawl, net of 40 mm mesh size and 14 mm mesh size cod end; towed 10 min at 1.5 knots",Abundance,4.0,Ind
2019-10-08,PV_GAL_OLABEAGA,PV_GAL_OLABEAGA_20191008,HumanObservation,4.5,9.4,Carcinus maenas,107381,"Three hauls, 2.5 m wide beam trawl, net of 40 mm mesh size and 14 mm mesh size cod end; towed 10 min at 1.5 knots",Abundance,34.0,Ind
2019-10-08,PV_GAL_OLABEAGA,PV_GAL_OLABEAGA_20191008,HumanObservation,4.5,9.4,Hemigrapsus takanoi,389288,"Three hauls, 2.5 m wide beam trawl, net of 40 mm mesh size and 14 mm mesh size cod end; towed 10 min at 1.5 knots",Abundance,1.0,Ind
2019-10-08,PV_GAL_OLABEAGA,PV_GAL_OLABEAGA_20191008,HumanObservation,4.5,9.4,Liocarcinus navigator,107392,"Three hauls, 2.5 m wide beam trawl, net of 40 mm mesh size and 14 mm mesh size cod end; towed 10 min at 1.5 knots",Abundance,9.0,Ind
2019-10-08,PV_GAL_OLABEAGA,PV_GAL_OLABEAGA_20191008,HumanObservation,4.5,9.4,Anguilla anguilla,126281,"Three hauls, 2.5 m wide beam trawl, net of 40 mm mesh size and 14 mm mesh size cod end; towed 10 min at 1.5 knots",Abundance,2.0,Ind
2019-10-08,PV_GAL_OLABEAGA,PV_GAL_OLABEAGA_20191008,HumanObservation,4.5,9.4,Atherina presbyter,272030,"Three hauls, 2.5 m wide beam trawl, net of 40 mm mesh size and 14 mm mesh size cod end; towed 10 min at 1.5 knots",Abundance,10.0,Ind
2019-10-08,PV_GAL_OLABEAGA,PV_GAL_OLABEAGA_20191008,HumanObservation,4.5,9.4,Umbrina cirrosa,127012,"Three hauls, 2.5 m wide beam trawl, net of 40 mm mesh size and 14 mm mesh size cod end; towed 10 min at 1.5 knots",Abundance,1.0,Ind
2019-10-08,PV_GAL_OLABEAGA,PV_GAL_OLABEAGA_20191008,HumanObservation,4.5,9.4,Dicentrarchus labrax,126975,"Three hauls, 2.5 m wide beam trawl, net of 40 mm mesh size and 14 mm mesh size cod end; towed 10 min at 1.5 knots",Abundance,1.0,Ind
2019-10-08,PV_GAL_OLABEAGA,PV_GAL_OLABEAGA_20191008,HumanObservation,4.5,9.4,Gobius niger,126892,"Three hauls, 2.5 m wide beam trawl, net of 40 mm mesh size and 14 mm mesh size cod end; towed 10 min at 1.5 knots",Abundance,111.0,Ind
2019-10-08,PV_GAL_OLABEAGA,PV_GAL_OLABEAGA_20191008,HumanObservation,4.5,9.4,Pomatoschistus sp.,125999,"Three hauls, 2.5 m wide beam trawl, net of 40 mm mesh size and 14 mm mesh size cod end; towed 10 min at 1.5 knots",Abundance,426.0,Ind
2019-10-08,PV_GAL_OLABEAGA,PV_GAL_OLABEAGA_20191008,HumanObservation,4.5,9.4,Platichthys flesus,127141,"Three hauls, 2.5 m wide beam trawl, net of 40 mm mesh size and 14 mm mesh size cod end; towed 10 min at 1.5 knots",Abundance,8.0,Ind
2019-10-08,PV_GAL_OLABEAGA,PV_GAL_OLABEAGA_20191008,HumanObservation,4.5,9.4,Pleuronectes platessa,127143,"Three hauls, 2.5 m wide beam trawl, net of 40 mm mesh size and 14 mm mesh size cod end; towed 10 min at 1.5 knots",Abundance,2.0,Ind
2019-10-08,PV_GAL_OLABEAGA,PV_GAL_OLABEAGA_20191008,HumanObservation,4.5,9.4,Solea solea,127160,"Three hauls, 2.5 m wide beam trawl, net of 40 mm mesh size and 14 mm mesh size cod end; towed 10 min at 1.5 knots",Abundance,32.0,Ind
2019-10-08,PV_GAL_OLABEAGA,PV_GAL_OLABEAGA_20191008,HumanObservation,4.5,9.4,Solea senegalensis,127159,"Three hauls, 2.5 m wide beam trawl, net of 40 mm mesh size and 14 mm mesh size cod end; towed 10 min at 1.5 knots",Abundance,10.0,Ind
2019-10-08,PV_GAL_OLABEAGA,PV_GAL_OLABEAGA_20191008,HumanObservation,4.5,9.4,Dicologlossa cuneata,127154,"Three hauls, 2.5 m wide beam trawl, net of 40 mm mesh size and 14 mm mesh size cod end; towed 10 min at 1.5 knots",Abundance,1.0,Ind
2019-10-08,PV_GAL_RONTEGI,PV_GAL_RONTEGI_20191008,HumanObservation,0.0,10.0,Palaemon sp.,107032,"Three hauls, 2.5 m wide beam trawl, net of 40 mm mesh size and 14 mm mesh size cod end; towed 10 min at 1.5 knots",Abundance,15.0,Ind
2019-10-08,PV_GAL_RONTEGI,PV_GAL_RONTEGI_20191008,HumanObservation,0.0,10.0,Crangon crangon,107552,"Three hauls, 2.5 m wide beam trawl, net of 40 mm mesh size and 14 mm mesh size cod end; towed 10 min at 1.5 knots",Abundance,12.0,Ind
2019-10-08,PV_GAL_RONTEGI,PV_GAL_RONTEGI_20191008,HumanObservation,0.0,10.0,Pisidia longicornis,107188,"Three hauls, 2.5 m wide beam trawl, net of 40 mm mesh size and 14 mm mesh size cod end; towed 10 min at 1.5 knots",Abundance,10.0,Ind
2019-10-08,PV_GAL_RONTEGI,PV_GAL_RONTEGI_20191008,HumanObservation,0.0,10.0,Macropodia rostrata,107345,"Three hauls, 2.5 m wide beam trawl, net of 40 mm mesh size and 14 mm mesh size cod end; towed 10 min at 1.5 knots",Abundance,1.0,Ind
2019-10-08,PV_GAL_RONTEGI,PV_GAL_RONTEGI_20191008,HumanObservation,0.0,10.0,Macropodia linaresi,107341,"Three hauls, 2.5 m wide beam trawl, net of 40 mm mesh size and 14 mm mesh size cod end; towed 10 min at 1.5 knots",Abundance,12.0,Ind
2019-10-08,PV_GAL_RONTEGI,PV_GAL_RONTEGI_20191008,HumanObservation,0.0,10.0,Carcinus maenas,107381,"Three hauls, 2.5 m wide beam trawl, net of 40 mm mesh size and 14 mm mesh size cod end; towed 10 min at 1.5 knots",Abundance,17.0,Ind
2019-10-08,PV_GAL_RONTEGI,PV_GAL_RONTEGI_20191008,HumanObservation,0.0,10.0,Liocarcinus marmoreus,107390,"Three hauls, 2.5 m wide beam trawl, net of 40 mm mesh size and 14 mm mesh size cod end; towed 10 min at 1.5 knots",Abundance,1.0,Ind
2019-10-08,PV_GAL_RONTEGI,PV_GAL_RONTEGI_20191008,HumanObservation,0.0,10.0,Pilumnus hirtellus,107418,"Three hauls, 2.5 m wide beam trawl, net of 40 mm mesh size and 14 mm mesh size cod end; towed 10 min at 1.5 knots",Abundance,1.0,Ind
2019-10-08,PV_GAL_RONTEGI,PV_GAL_RONTEGI_20191008,HumanObservation,0.0,10.0,Hemigrapsus takanoi,389288,"Three hauls, 2.5 m wide beam trawl, net of 40 mm mesh size and 14 mm mesh size cod end; towed 10 min at 1.5 knots",Abundance,25.0,Ind
2019-10-08,PV_GAL_RONTEGI,PV_GAL_RONTEGI_20191008,HumanObservation,0.0,10.0,Liocarcinus navigator,107392,"Three hauls, 2.5 m wide beam trawl, net of 40 mm mesh size and 14 mm mesh size cod end; towed 10 min at 1.5 knots",Abundance,28.0,Ind
2019-10-08,PV_GAL_RONTEGI,PV_GAL_RONTEGI_20191008,HumanObservation,0.0,10.0,Alosa alosa,126413,"Three hauls, 2.5 m wide beam trawl, net of 40 mm mesh size and 14 mm mesh size cod end; towed 10 min at 1.5 knots",Abundance,6.0,Ind
2019-10-08,PV_GAL_RONTEGI,PV_GAL_RONTEGI_20191008,HumanObservation,0.0,10.0,Anguilla anguilla,126281,"Three hauls, 2.5 m wide beam trawl, net of 40 mm mesh size and 14 mm mesh size cod end; towed 10 min at 1.5 knots",Abundance,2.0,Ind
2019-10-08,PV_GAL_RONTEGI,PV_GAL_RONTEGI_20191008,HumanObservation,0.0,10.0,Syngnathus acus,127387,"Three hauls, 2.5 m wide beam trawl, net of 40 mm mesh size and 14 mm mesh size cod end; towed 10 min at 1.5 knots",Abundance,2.0,Ind
2019-10-08,PV_GAL_RONTEGI,PV_GAL_RONTEGI_20191008,HumanObservation,0.0,10.0,Hippocampus hippocampus,127380,"Three hauls, 2.5 m wide beam trawl, net of 40 mm mesh size and 14 mm mesh size cod end; towed 10 min at 1.5 knots",Abundance,1.0,Ind
2019-10-08,PV_GAL_RONTEGI,PV_GAL_RONTEGI_20191008,HumanObservation,0.0,10.0,Trigla lyra,127266,"Three hauls, 2.5 m wide beam trawl, net of 40 mm mesh size and 14 mm mesh size cod end; towed 10 min at 1.5 knots",Abundance,1.0,Ind
2019-10-08,PV_GAL_RONTEGI,PV_GAL_RONTEGI_20191008,HumanObservation,0.0,10.0,Spondyliosoma cantharus,127066,"Three hauls, 2.5 m wide beam trawl, net of 40 mm mesh size and 14 mm mesh size cod end; towed 10 min at 1.5 knots",Abundance,2.0,Ind
2019-10-08,PV_GAL_RONTEGI,PV_GAL_RONTEGI_20191008,HumanObservation,0.0,10.0,Lithognathus mormyrus,127055,"Three hauls, 2.5 m wide beam trawl, net of 40 mm mesh size and 14 mm mesh size cod end; towed 10 min at 1.5 knots",Abundance,5.0,Ind
2019-10-08,PV_GAL_RONTEGI,PV_GAL_RONTEGI_20191008,HumanObservation,0.0,10.0,Gobius niger,126892,"Three hauls, 2.5 m wide beam trawl, net of 40 mm mesh size and 14 mm mesh size cod end; towed 10 min at 1.5 knots",Abundance,42.0,Ind
2019-10-08,PV_GAL_RONTEGI,PV_GAL_RONTEGI_20191008,HumanObservation,0.0,10.0,Pomatoschistus sp.,125999,"Three hauls, 2.5 m wide beam trawl, net of 40 mm mesh size and 14 mm mesh size cod end; towed 10 min at 1.5 knots",Abundance,42.0,Ind
